time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
49858	-1e-05	-3e-05	1e-05	8e-05	-0.00059	-0.00057	-9e-05	-8e-05	4
49859	-1e-05	-3e-05	1e-05	8e-05	-0.00059	-0.00057	-9e-05	-8e-05	4
49860	-1e-05	-3e-05	1e-05	8e-05	-0.00059	-0.00057	-9e-05	-8e-05	4
49861	-1e-05	-3e-05	1e-05	8e-05	-0.00059	-0.00057	-9e-05	-8e-05	4
49862	-1e-05	-3e-05	1e-05	8e-05	-0.00059	-0.00057	-9e-05	-8e-05	4
49863	-1e-05	-3e-05	1e-05	8e-05	-0.00059	-0.00057	-9e-05	-8e-05	4
49864	-1e-05	-3e-05	1e-05	8e-05	-0.00059	-0.00057	-9e-05	-8e-05	4
49865	-1e-05	-3e-05	1e-05	8e-05	-0.00059	-0.00057	-9e-05	-8e-05	4
49866	-1e-05	-3e-05	1e-05	8e-05	-0.00059	-0.00057	-9e-05	-8e-05	4
49867	1e-05	-2e-05	-3e-05	4e-05	0.00021	-8e-05	0.0001	1e-05	4
49868	1e-05	-2e-05	-3e-05	4e-05	0.00021	-8e-05	0.0001	1e-05	4
49869	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49870	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49871	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49872	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49873	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49874	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49875	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49876	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49877	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49878	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49879	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49880	4e-05	3e-05	0.00011	-0.00018	3e-05	0.00089	0.00035	0.00012	4
49881	-4e-05	-6e-05	-6e-05	-0.00016	-0.00073	0.00026	-5e-05	-7e-05	4
49882	-4e-05	-6e-05	-6e-05	-0.00016	-0.00073	0.00026	-5e-05	-7e-05	4
49883	-4e-05	-6e-05	-6e-05	-0.00016	-0.00073	0.00026	-5e-05	-7e-05	4
49884	-4e-05	-6e-05	-6e-05	-0.00016	-0.00073	0.00026	-5e-05	-7e-05	4
49885	-4e-05	-6e-05	-6e-05	-0.00016	-0.00073	0.00026	-5e-05	-7e-05	4
49886	-4e-05	-6e-05	-6e-05	-0.00016	-0.00073	0.00026	-5e-05	-7e-05	4
49889	-4e-05	-6e-05	-6e-05	-0.00016	-0.00073	0.00026	-5e-05	-7e-05	4
49890	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49891	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49892	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49893	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49894	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49895	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49896	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49897	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49898	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49899	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49900	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49901	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49902	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49903	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49904	0.00012	0.00016	0.00022	0.00061	0.00018	0.00059	0.00018	0.00013	4
49905	-9e-05	-0.0001	-8e-05	4e-05	2e-05	0.0001	-0.00016	-9e-05	4
49906	-9e-05	-0.0001	-8e-05	4e-05	2e-05	0.0001	-0.00016	-9e-05	4
49907	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49908	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49909	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49910	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49911	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49912	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49913	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49914	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49915	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49916	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49917	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49918	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49919	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49920	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49921	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49922	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49923	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49924	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49925	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49926	-1e-05	2e-05	0.00012	0.00084	0.00098	0.00052	0.00011	1e-05	4
49927	3e-05	4e-05	0.0001	-0.00031	-0.00084	0.00017	0.00011	5e-05	4
49928	0	5e-05	5e-05	0.00028	-0.0007	6e-05	-4e-05	3e-05	4
49929	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49930	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49931	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49932	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49933	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49934	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49935	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49936	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49938	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49939	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49940	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49941	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49942	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49943	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49944	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49945	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49946	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49947	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49948	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49949	0	2e-05	9e-05	-0.00079	-0.00114	-0.00076	-7e-05	2e-05	4
49950	3e-05	5e-05	9e-05	0.00029	0.00084	0.00058	0.00014	3e-05	4
49951	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49952	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49953	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49954	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49955	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49956	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49957	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49958	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49959	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49960	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49961	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49962	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49963	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49964	0	0	7e-05	-0.00029	0.0003	-0.00022	1e-05	1e-05	4
49965	3e-05	3e-05	6e-05	0.00015	0.00022	4e-05	7e-05	4e-05	4
49966	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49967	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49968	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49969	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49970	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49971	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49972	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49973	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49974	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49975	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49977	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49978	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49979	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49980	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49981	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49982	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49983	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49984	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49985	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49986	2e-05	4e-05	1e-05	0.00026	0.00015	0.00067	0.0001	4e-05	4
49989	-0.00011	-0.00016	-0.00022	-0.00014	-0.00018	-0.00071	-0.0002	-0.00011	4
49990	-0.00011	-0.00016	-0.00022	-0.00014	-0.00018	-0.00071	-0.0002	-0.00011	4
49991	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
49992	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
49993	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
49994	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
49995	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
49996	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
49997	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
49998	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
49999	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
50000	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
50001	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
50002	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
50003	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
50004	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
50005	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
50006	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
50007	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
50008	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
50009	-5e-05	-0.00011	-0.00033	-0.00065	-0.00033	-0.00076	-0.00023	-0.00011	4
50010	-4e-05	-6e-05	-3e-05	0.00021	-0.00096	5e-05	-0.0001	-7e-05	4
50011	7e-05	0.0001	0.00016	1e-05	-0.00048	0.00026	0.0002	0.00012	4
50012	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50013	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50014	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50015	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50016	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50017	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50018	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50019	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50020	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50021	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50022	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50023	-4e-05	-4e-05	-7e-05	-0.00028	-0.00046	-1e-05	3e-05	-2e-05	4
50024	4e-05	0.00011	0.00013	-0.00042	-0.00024	-0.0001	-6e-05	2e-05	4
50025	4e-05	0.00011	0.00013	-0.00042	-0.00024	-0.0001	-6e-05	2e-05	4
50026	4e-05	0.00011	0.00013	-0.00042	-0.00024	-0.0001	-6e-05	2e-05	4
50027	4e-05	0.00011	0.00013	-0.00042	-0.00024	-0.0001	-6e-05	2e-05	4
50028	4e-05	0.00011	0.00013	-0.00042	-0.00024	-0.0001	-6e-05	2e-05	4
50029	4e-05	0.00011	0.00013	-0.00042	-0.00024	-0.0001	-6e-05	2e-05	4
50030	-4e-05	-5e-05	-8e-05	-0.00032	-0.00116	-0.00093	-0.00016	-6e-05	4
50031	2e-05	4e-05	8e-05	0.00036	0.00043	0.00054	-4e-05	1e-05	4
50032	2e-05	4e-05	8e-05	0.00036	0.00043	0.00054	-4e-05	1e-05	4
50033	2e-05	4e-05	8e-05	0.00036	0.00043	0.00054	-4e-05	1e-05	4
50034	2e-05	4e-05	8e-05	0.00036	0.00043	0.00054	-4e-05	1e-05	4
50035	2e-05	4e-05	8e-05	0.00036	0.00043	0.00054	-4e-05	1e-05	4
50041	2e-05	4e-05	8e-05	0.00036	0.00043	0.00054	-4e-05	1e-05	4
50042	2e-05	4e-05	8e-05	0.00036	0.00043	0.00054	-4e-05	1e-05	4
50043	2e-05	4e-05	8e-05	0.00036	0.00043	0.00054	-4e-05	1e-05	4
50044	2e-05	4e-05	8e-05	0.00036	0.00043	0.00054	-4e-05	1e-05	4
50045	2e-05	4e-05	8e-05	0.00036	0.00043	0.00054	-4e-05	1e-05	4
50046	2e-05	4e-05	8e-05	0.00036	0.00043	0.00054	-4e-05	1e-05	4
50047	6e-05	5e-05	0.00011	0.00049	0.00112	0.00022	0.00012	6e-05	4
50048	-0.00014	-0.00017	-0.00034	-0.00054	-0.00025	-0.00047	-0.00022	-0.00014	4
50049	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50050	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50051	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50052	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50053	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50054	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50055	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50056	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50057	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50058	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50059	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50060	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50061	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50062	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50063	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50064	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50065	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50066	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50067	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50068	-4e-05	-2e-05	-2e-05	0.0001	-0.00128	-0.00122	-0.00036	-9e-05	4
50069	-9e-05	-0.00013	-0.00019	-0.00022	-0.00063	-0.00073	-0.00028	-9e-05	4
50070	-9e-05	-0.00013	-0.00019	-0.00022	-0.00063	-0.00073	-0.00028	-9e-05	4
50071	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50072	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50073	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50074	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50075	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50076	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50077	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50078	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50079	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50080	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50081	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50082	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50083	-3e-05	-3e-05	-5e-05	6e-05	-0.00036	-0.00018	0	-3e-05	4
50084	8e-05	0.00015	0.00024	9e-05	0.00024	0.00044	0.00013	0.00011	4
50085	8e-05	0.00015	0.00024	9e-05	0.00024	0.00044	0.00013	0.00011	4
50086	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50088	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50089	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50090	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50091	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50092	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50093	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50094	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50095	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50096	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50097	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50098	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50099	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50100	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50101	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50102	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50103	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50104	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50105	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50106	1e-05	0	0	2e-05	-0.00039	-5e-05	0.0001	5e-05	4
50107	-6e-05	-0.0001	-0.0001	-0.00021	-0.00103	-0.00025	-0.00013	-9e-05	4
50108	5e-05	0.0001	0.00023	0.00125	0.00127	0.00021	4e-05	5e-05	4
50109	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	4
50110	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	4
50111	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	4
50112	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	4
50113	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	4
50114	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	4
50115	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	4
50116	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	4
50117	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	4
50118	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	0
50119	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	0
50120	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	0
50121	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	0
50122	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	0
50123	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	0
50124	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	0
50125	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	0
50126	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	0
50127	-1e-05	-1e-05	-0.00012	-0.00017	0.00027	0.00031	5e-05	-1e-05	0
50128	-2e-05	-4e-05	-5e-05	-1e-05	0.00049	-0.00054	-7e-05	-5e-05	0
50129	-2e-05	-2e-05	-2e-05	0.00038	0.00038	-0.00022	1e-05	-1e-05	0
50130	-2e-05	-2e-05	-2e-05	0.00038	0.00038	-0.00022	1e-05	-1e-05	0
50131	-2e-05	-2e-05	-2e-05	0.00038	0.00038	-0.00022	1e-05	-1e-05	0
50132	-2e-05	-2e-05	-2e-05	0.00038	0.00038	-0.00022	1e-05	-1e-05	0
50133	-2e-05	-2e-05	-2e-05	0.00038	0.00038	-0.00022	1e-05	-1e-05	0
50134	-2e-05	-2e-05	-2e-05	0.00038	0.00038	-0.00022	1e-05	-1e-05	0
50135	-2e-05	-2e-05	-2e-05	0.00038	0.00038	-0.00022	1e-05	-1e-05	0
50136	-2e-05	-2e-05	-2e-05	0.00038	0.00038	-0.00022	1e-05	-1e-05	0
50138	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50139	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50140	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50141	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50142	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50143	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50144	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50145	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50146	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50147	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50148	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50149	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50150	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50151	-3e-05	-5e-05	-0.00011	-0.00024	-0.00057	-0.00013	0	-5e-05	0
50152	1e-05	7e-05	8e-05	-0.00012	-0.00099	0.0001	0.00013	3e-05	0
50153	3e-05	5e-05	0.00012	0.00041	0.0004	0.00011	0.00017	6e-05	0
50154	-3e-05	-3e-05	3e-05	-0.00043	0.00016	-0.0004	-0.00011	-3e-05	0
50155	-3e-05	-3e-05	3e-05	-0.00043	0.00016	-0.0004	-0.00011	-3e-05	0
50156	-3e-05	-3e-05	3e-05	-0.00043	0.00016	-0.0004	-0.00011	-3e-05	0
50157	-3e-05	-3e-05	3e-05	-0.00043	0.00016	-0.0004	-0.00011	-3e-05	0
50158	-3e-05	-3e-05	3e-05	-0.00043	0.00016	-0.0004	-0.00011	-3e-05	0
50159	-3e-05	-3e-05	3e-05	-0.00043	0.00016	-0.0004	-0.00011	-3e-05	0
50160	-3e-05	-3e-05	3e-05	-0.00043	0.00016	-0.0004	-0.00011	-3e-05	0
50161	-3e-05	-3e-05	3e-05	-0.00043	0.00016	-0.0004	-0.00011	-3e-05	0
50162	-3e-05	-3e-05	3e-05	-0.00043	0.00016	-0.0004	-0.00011	-3e-05	0
